truck_id,torque,gear,elevation,speed,rpm,voltage,weight,label
truck_001,215.23500909108142,6,-2.102102558175538,49.36716561665378,2382.7805449327207,24.452331629069004,11.612216136416365,Normal
truck_003,328.90672590019733,5,7.646116611871589,58.01178264565368,1842.9296208897101,23.54173862032645,13.139435383944612,Overload
truck_001,103.53508358192875,3,-1.2696297920029154,22.446508493285833,1909.0715318258901,27.065386171053696,5.808610527585154,Overload
truck_003,300.83899592773906,4,13.81046528979208,43.85432126525134,1821.3016206329762,28.02626063544397,12.533794389256213,Normal
truck_003,208.6723000388426,1,-0.8185675852457264,52.48687842965395,2034.9412792140986,24.371300130783798,8.092796212603101,Overload
truck_002,306.1923962713918,1,-3.1379446438820158,73.83294547719962,2280.5016685959963,26.79860874363961,15.786020119953227,Overload
truck_001,143.63757124010874,3,9.519113577404788,73.82661559715463,2264.5037091181407,27.679253275145744,7.346456231106183,Overload
truck_003,378.54123801631056,6,-4.8160589676674075,26.088292571961926,1996.202122929667,23.030369503077313,15.22761993065137,Overload
truck_002,227.80369072935932,6,3.968482859724947,79.66744775664924,1411.1103032128144,23.108452181693124,10.584805472399033,Normal
truck_002,169.5900034189296,3,8.152257846006867,54.098516200128294,1312.409721393711,25.2062948183566,7.904796377911213,Normal
truck_003,183.82928196645204,6,14.460211095048912,43.58586348000563,2270.455866212536,26.786831755983577,7.005541823267009,Normal
truck_002,181.59960394824668,1,-1.09514024403911,63.34712691569032,1536.9268349290269,23.14589579858872,8.200940892336108,Overload
truck_001,99.42601464986565,4,13.809171687058285,77.23571462015525,2297.837268264538,25.22095220153267,4.523245261053205,Normal
truck_001,305.3820509965243,3,14.606631674320912,24.520775360367693,1566.8364231446183,24.145466186902077,15.436862164287438,Overload
truck_001,131.8591162222667,2,6.1360252491670035,76.16928644964686,2035.2357560099676,26.42036702053619,7.803064061875332,Overload
truck_002,243.63841112221172,1,11.97339589849349,28.197279886521727,2050.6931962921426,26.316919861447445,11.380086720390036,Overload
truck_002,281.3422061651959,3,0.12413887188916117,56.690822651940834,1297.9130164802884,23.03110917664392,13.712333865742163,Normal
truck_001,121.11056735764637,6,12.800106836351326,40.27970941109215,1650.699543167933,23.563891639045213,6.331287442144507,Normal
truck_003,287.8594300698156,3,4.311960362649202,52.5586780824546,1543.8495025539414,26.544999563414066,12.064313623542393,Normal
truck_002,123.5063964950646,5,0.43085831639483807,77.91510982344619,1748.718193936474,28.052138450071887,7.003016326190369,Normal
truck_002,219.04674615523982,4,-2.3450915551406037,78.17221202684954,2057.514125015942,23.246405100607255,10.487621459321279,Normal
truck_003,216.23545057255936,2,14.252968293558503,70.15880723073235,2035.1690473124377,25.45371766648562,9.202248850968905,Overload
truck_002,315.24297946770815,2,-0.20425281685193575,25.632397404877505,1419.439196528769,28.60768398403826,14.982564731517765,Overload
truck_001,303.5110161593161,6,9.600786331236371,22.862967661498928,1879.2446525928915,23.951878685854947,15.45838336795833,Normal
truck_002,101.9708536304437,6,-3.1640186837311624,25.649419296113606,1573.695971269553,28.877063171729052,4.17272186355707,Normal
truck_001,187.69634514304335,4,-1.5359626017996963,46.03109895427838,1678.205681276848,26.6951005883133,9.690085949047901,Normal
truck_001,274.5468759508989,4,2.4922522925294244,57.55159494285418,1803.7635102961053,28.138939047129934,14.64016464757657,Normal
truck_001,242.38237354113573,2,-4.469773789167563,55.1465348764078,2328.276289709949,26.452845067255275,12.207565232777693,Overload
truck_002,224.31250147508584,1,4.1650578098303335,52.7370073589561,2329.75777053183,25.316615826804647,10.8804045000632,Overload
truck_001,222.45772844270326,4,-2.984439972451467,21.093309539092985,1313.331552907114,27.09804064049814,11.817817262293456,Normal
truck_001,221.45270054634622,5,11.89750621938909,21.39631614414955,2177.362179106723,24.6911286486404,11.868671624568906,Normal
truck_002,262.1461245142262,4,3.358920634311575,78.05483309121485,1857.5662598977046,25.54082565384871,12.360845984369808,Normal
truck_003,391.1694826376835,4,2.440361715855664,66.58477764451982,1608.9642483036214,28.584543953621388,15.88606170400808,Normal
truck_001,144.52043269076322,3,-2.937522623281348,74.15317440077399,1806.3028469374285,27.95874479664645,6.863162317484083,Overload
truck_002,163.6454670752929,3,2.784033574683262,20.6502590888179,2286.4583717031164,23.547720060716802,7.5716220941117305,Overload
truck_003,376.2136985263612,2,7.6367442433959845,46.90673131869919,1551.8529260376774,24.971987272219497,15.481610621517476,Overload
truck_003,180.33051968531302,5,10.83158087451697,67.37708856767324,1309.4473236584286,25.966521828215487,6.552734740290747,Normal
truck_003,407.82386867240035,4,8.76060020350078,70.21783245424243,2240.2424463730094,28.03088458258391,15.951174904363949,Overload
truck_002,258.2360026985686,2,2.9330320390850373,73.5138145266066,1375.9257860304306,26.079957012154356,12.41162957750944,Overload
truck_002,309.91569939747563,4,-0.2662961263584247,74.46162238091279,1910.2664865855413,25.10130948020188,15.839674942014106,Normal
truck_003,224.85085644779448,4,6.1680849947161,45.453320554818575,2287.625262113683,23.667184893836907,9.780003855569383,Normal
truck_003,186.52693818950698,4,-2.6236416746385616,27.05157480662629,1979.0523625392761,27.47626927559254,7.044186086477665,Normal
truck_001,113.6739320442367,1,2.4974115904740817,37.14272517691164,2242.3189538273523,24.341575031116715,6.850077655509639,Overload
truck_002,279.50244744006613,5,-4.131984334036545,75.47859981341577,2302.9388583343916,24.51794100793545,13.625310988320809,Overload
truck_003,385.7725271035404,2,-1.6756913618149416,33.00854639518947,1553.392736207316,28.974988250176224,15.631630427429187,Overload
truck_002,224.41176594192603,4,1.713201295939264,30.180794233733934,1976.2180340024686,25.329610303939234,11.011771743077203,Normal
truck_002,157.0399957040224,5,14.48789615332333,79.17264466877617,2037.794056823694,26.216578198064724,7.191255099570867,Normal
truck_001,158.0938313743779,5,13.21854368987685,69.35223457539014,2339.759895950309,27.35431705033016,8.934480650466234,Normal
truck_003,373.9823946277468,2,13.654569667080267,71.9638333700245,1254.2624041274273,23.158201846983513,15.030118622026714,Overload
truck_001,261.8986518923959,3,6.882614307042703,42.85345139786129,2363.897277377524,28.052713538814253,13.331227404822707,Overload
truck_001,92.2001529563296,1,3.296390046753304,36.40442431584238,1267.6505959811125,28.188334257530318,4.762141955080017,Overload
truck_001,205.08706706254264,5,9.52241688143696,65.42487212254736,1653.4206591309437,24.44650899397779,10.412155300353557,Normal
truck_001,109.54559333594372,3,0.49463594051817594,32.43365894048338,2253.8648009750304,27.54199479303337,5.54991298181794,Overload
truck_002,173.26520970354682,2,4.524213935780283,69.88228940375006,1569.3326877252593,27.898314411278374,8.297952616394086,Overload
truck_001,90.6459600471531,3,3.0696573242479417,28.04091370703844,1234.5392115760067,27.530823534041716,5.0608986803877585,Normal
truck_001,228.35773602023178,2,6.798353737092661,43.53464270598394,1724.969906428475,28.42495216696249,11.672336283690909,Overload
truck_001,197.65080163069882,4,0.9591890308390099,51.41613656090067,2037.170245792156,27.77883065404326,10.16787386991773,Normal
truck_002,292.60435036613734,5,14.600651505709543,49.55708563957218,1594.50193234501,26.800405125900355,15.119051501937932,Normal
truck_003,119.40461627936973,1,4.20238317967144,55.08596635694922,1680.3605866923376,27.18600544218159,4.9103599373039675,Overload
truck_001,306.77565330314553,2,7.038707910819204,33.43094395437923,2186.148764213339,25.07049576693432,14.761460918872142,Overload
truck_002,122.22849654051673,5,5.974306184148173,52.06541022395138,1627.1897811263834,28.365303577375556,6.124125811320962,Normal
truck_001,193.67563545770952,1,4.6229078811258635,61.26708302576498,1813.9884162567134,23.94186609629716,10.041007250258282,Overload
truck_001,78.58515109100618,4,11.124025595861227,64.89558142301951,1421.4252232276529,24.256095940020263,4.031140292603759,Normal
truck_003,376.29935702140835,6,4.250694322662959,64.8482562880254,1244.0198434687175,24.514621666064123,15.088501109289197,Normal
truck_003,291.3660060234634,6,9.992324640171748,21.82832916401565,2240.657977289668,25.124880024758752,12.245986064839974,Overload
truck_003,161.2391453927143,2,6.2793018403767284,70.44259915267587,1307.0451944544675,26.21201338409314,6.909646043616756,Overload
truck_001,270.545350586582,4,4.479398828611123,41.306258196758286,1978.5874083498911,25.8774926105255,14.68632736887874,Normal
truck_003,334.57164919218826,4,-2.448393944088725,37.026554347923465,1635.698755678362,26.875503447989608,12.841869704738954,Normal
truck_002,155.88126644884625,3,14.730304975859593,56.34648916141323,1484.6721500831934,23.610694835722423,6.932237865575854,Normal
truck_002,183.59810207961846,6,0.7019033738769416,30.40241571768529,2276.1185095517103,23.481402473969855,8.384281836088691,Normal
truck_003,102.65488154973059,5,14.647572338172129,26.72233413008314,1677.42671885489,28.816822599652212,4.2189097771403326,Normal
truck_003,330.0128303534479,3,11.417229463067052,63.10743625019322,1842.0440784538928,25.85971690475847,13.80486485139136,Overload
truck_001,251.27981267289587,6,14.359881330084686,62.657148730204895,1439.4083128059838,27.41748310219093,13.233915198303244,Normal
truck_003,302.916848470052,6,-1.9127456945159538,48.86840611128905,1839.1073190619031,23.310941220934563,12.486761147733334,Overload
truck_002,194.94597647645037,5,-3.732500590544645,79.39761394339672,1586.8246139696676,27.85924667512781,9.451215666629196,Normal
truck_001,133.76053100667255,3,1.9773653308599055,75.77174865486955,2196.743289345275,28.790161463999077,5.665897281304245,Overload
truck_002,305.1547145891677,3,13.766809136420758,30.87398396993961,1279.795520840133,27.446723895740355,15.195256805199456,Normal
truck_002,99.5327740693364,5,-0.9674535990451094,29.819356571942272,1397.1189575171916,27.88744832138829,4.577135727569052,Normal
truck_003,288.4855783185149,6,2.1766096824700494,72.6320324487865,1670.9341289071624,27.899596636829465,11.605102764642126,Normal
truck_003,309.4743693878638,1,9.952187603525022,50.16322340554875,1478.6552341761808,28.39744743964741,12.565389458263912,Overload
truck_003,261.69669174064626,5,13.12944221929094,57.454279754839526,1340.277648850037,28.638992741680852,10.382289756258087,Normal
truck_003,303.06899599657413,5,4.908472528079313,64.48765466834273,1887.7810191088665,28.98615569554306,12.766589641711617,Normal
truck_001,155.21754045843036,5,10.571438781015022,28.58767913290818,1445.453511803356,27.284384493341683,7.740664813546578,Normal
truck_001,291.9412278043029,4,4.140004385633567,56.23747232435075,1802.7460169550363,26.23916382267702,14.521187641140994,Normal
truck_001,125.80205065418356,4,10.4376396119649,20.73218433908267,1918.1312414462723,26.393050083937844,6.751016742791698,Normal
truck_002,133.2182826885022,2,1.850485143570868,33.64105898179922,1708.3162349045795,24.727577698854358,7.021588706883433,Overload
truck_003,137.5473535877959,5,-2.2176761171387627,26.04767618095319,1507.2186382243947,27.356573516374404,5.840216837392962,Normal
truck_003,388.80143187825655,5,9.144772686267972,29.15234257485568,1891.546032200176,26.640290278297137,15.185419389803348,Overload
truck_002,106.82517124514223,6,13.687340295380295,75.53411077440657,1741.0072456849584,23.679428275044533,4.927852785865447,Normal
truck_001,120.26170649094587,1,12.397927241242567,51.13028342756432,1909.530522893915,25.39401622322078,5.986246124407478,Overload
truck_001,246.83912707362154,2,11.057068971960227,20.277921380276172,1600.199006029373,25.389012161545658,12.930995822119467,Overload
truck_001,277.8286274202482,3,9.750024962194967,47.133076453388426,1469.5257875279783,25.71463709679616,14.362217687355484,Normal
truck_003,178.56423756951466,1,4.967355454789594,45.13552697027288,2297.8150812817203,25.1743633946998,6.978717313085823,Overload
truck_003,172.3727770343351,1,-1.4392806626049715,77.66421904816731,1378.3952733037356,25.487744742362143,7.3310460715530175,Overload
truck_003,383.41255799924863,1,0.9919182353295408,38.596215576116656,1676.7817385491176,25.5607334320205,15.962491022151369,Overload
truck_003,222.7111327955779,5,4.441338902199984,53.890467995756985,1278.8503673140228,27.653165700170064,8.192643988591996,Normal
truck_003,246.66935698584444,6,3.8152549387645625,44.04578365251956,1871.5683975698614,23.931441475584275,10.33177276173743,Normal
truck_001,156.45686532760092,2,0.41489346287107587,58.639972594340946,1690.4810053177157,23.15231813396207,8.012353735725785,Overload
truck_002,293.15302490634224,1,6.0344519051867955,35.23331384259826,1435.3357196321433,26.033047274636203,14.403925120138283,Overload
truck_002,174.9272082949548,4,-0.23634437906546957,25.966483565560708,1491.806629199345,27.333601591133956,8.071254950754291,Normal
truck_002,287.6804182123274,4,13.888194511545468,28.464910926662814,1687.6707699282265,24.9439403666408,13.962638374803898,Normal
truck_002,68.41756100131451,2,13.21248007080608,57.485676262595064,1603.039028579802,27.95064398853596,4.156023082128833,Overload
truck_003,288.4177346902683,4,11.613090131304993,40.711528692876534,2128.6014278416083,25.176547367995674,11.083539310177693,Overload
truck_001,155.79451983194076,1,4.695567343006923,50.7474593529153,2090.024333074399,27.193075118965425,7.5335891145030125,Overload
truck_001,137.25572414023176,6,7.901083355386589,45.30223607319691,1358.7314533503964,28.403433807418313,7.094652225198427,Normal
truck_002,150.80070111637696,6,-3.6564920016857982,44.314885281661326,1796.9578727758687,27.321215489793776,7.267687918232427,Normal
truck_001,70.33478163610494,5,0.27367605269232875,35.98990360225294,2078.6214941508747,24.504383963369587,4.131949943901766,Normal
truck_001,213.89199112010627,2,3.440721191013747,41.23228259367497,2350.3526127758646,24.10622552407378,11.980440094555066,Overload
truck_001,205.1056631632822,2,-3.6350058929181683,70.22473944218177,1724.6320756286923,28.493082063751483,11.237825313596659,Overload
truck_003,175.33021326377056,6,-2.2999744515758613,49.02529651594477,1523.8934668706338,26.23905667344916,7.5654605874781,Normal
truck_003,298.4968668124606,3,11.928156986291146,77.31417876340873,1385.6065690598834,26.739995305429943,11.140935168403058,Normal
truck_002,109.91604087743637,1,9.098510993779062,55.89716349608928,1751.6178153133574,23.45560046221773,5.279179037605262,Overload
truck_002,275.0359236916552,4,14.353987764141728,20.315229113503094,1323.7124952164938,24.887579340856465,13.592990547627751,Overload
truck_003,353.446168891137,6,14.163415860078608,65.50354483674089,1966.739262401114,27.5542150732331,15.007762905546914,Overload
truck_001,236.37645884192716,6,14.611536003599763,74.2018287581615,1975.997902940596,27.15905126874155,12.30731877421423,Normal
truck_001,305.4085745046666,6,-2.589548424270711,63.8614202874969,1431.1188333427565,23.691692127483705,15.32871207623936,Normal
truck_003,375.8796404909543,2,9.901290962404408,23.292956878788495,1746.1724220433873,26.134607456427013,15.331197869361207,Overload
truck_003,94.51755896954921,4,4.621237676881728,73.09990139139686,1836.3181591618802,25.64619297048897,4.4440916165859115,Normal
truck_003,121.8901983037914,1,5.768029807615751,59.69931050483249,2085.42692028783,26.12100865927239,4.784276089587308,Overload
truck_001,221.6818865190129,3,-3.5994058850505795,20.569126017709884,1263.2206031726744,23.531260463681708,11.390358258187655,Normal
truck_002,210.50903619654216,1,6.615144144546555,36.301218264140246,1677.9448607707627,23.550196010668582,9.758507443646906,Overload
truck_003,212.5187125138358,3,4.346215330753051,37.82017258729293,2223.3861860302814,27.293319891405453,9.056284027324843,Overload
truck_001,95.29082278439222,1,13.206782041150685,22.70604063321939,1331.3611184149381,25.349780843242137,4.505118275636343,Overload
truck_003,386.0538446716139,6,7.015968928843961,74.22343803051623,2387.0218917760308,27.460116937361747,15.399534207402704,Overload
truck_003,213.30737366824084,5,7.992932979847369,56.46420769273155,1815.2262132198102,24.38401887030655,8.81896283710585,Normal
truck_002,180.9997436138047,6,14.382052602816227,73.02715309780554,2313.3027398342556,28.96944693587861,8.609087337894994,Normal
truck_001,143.19299782988264,3,10.164769514081826,61.761237083227535,1384.675087607826,27.894998749943706,7.122800415418327,Normal
truck_002,212.55641924019642,3,-2.4097015743439165,73.32488479213863,2346.781797875704,28.172765703592702,11.475248595221425,Overload
truck_001,145.33995982333374,1,6.017147412182787,25.21920559468461,1690.1438556848384,25.236131102073884,7.948616384438452,Overload
truck_003,301.38875254846704,4,-2.8106227989109223,73.66879585808405,2389.770402174058,23.36910215743541,12.68104136426302,Overload
truck_001,189.30010406686398,5,13.1302743888916,54.27913651517444,1994.5344121278777,26.262673447984398,9.767038927919776,Normal
truck_001,142.09236527987142,4,12.011634581884838,72.03765205758813,2050.035572058042,28.022079970182034,7.204339242033056,Normal
truck_001,297.02896596037857,4,7.372227564303685,65.16299837345846,1390.3261263516883,28.285224555193572,15.161084206116865,Normal
truck_002,190.89491811142568,2,11.359340482381242,69.92805067746451,1808.9612805130034,23.038315230301002,9.585640105239802,Overload
truck_001,227.49546582703545,1,6.1968862461765895,26.95063140681546,1652.0344343841584,23.05443442791635,11.403123020508907,Overload
truck_001,261.6802320107174,2,3.6448156778502465,70.40729016447312,1670.581453734236,24.076983940543002,13.358144741813723,Overload
truck_001,97.39816593554899,4,-1.524930493848664,66.25124651245939,2336.7574659076054,23.998265521593634,5.230116735888151,Normal
truck_002,249.10443955224244,3,12.048293183972952,79.40890236503881,2011.2627086241055,25.67574984206193,12.502864055231552,Overload
truck_003,135.44038118127082,5,2.672245208112436,23.937568674440776,2185.8155368889293,25.231001175432347,5.561034881567584,Normal
truck_003,178.52845917056652,3,4.02774048659351,29.817429271500153,2153.7714584999153,27.16209335468893,7.030104996260587,Overload
truck_002,271.3686311097881,4,8.090224285622705,36.395571619892564,2341.0362747004924,23.9063473506854,13.273873360201653,Overload
truck_001,315.58692226507355,6,10.201881568761944,46.53792574285461,1574.3423885941565,24.924456442628763,15.323391042011187,Normal
truck_002,127.73279628053183,5,-0.992817129025747,72.08736880943187,2057.9088482426973,26.376501718060297,6.759455270693034,Normal
truck_003,384.25227890145055,5,-1.9268392367777465,47.22161807631696,1836.4252724739072,23.107171354869916,15.61832113497666,Overload
truck_001,105.79749378317412,5,13.236720699198223,78.05067581682667,1422.5506496119851,25.772583744593963,5.574938532188651,Normal
truck_002,114.49943990279515,4,6.168253451663958,33.532408546624126,1392.9905628938282,26.90911680081359,5.407698267548733,Normal
truck_001,132.57539017497544,3,14.68702814805808,28.974838560053946,1757.5183159629723,27.082739758155952,7.227920853221172,Normal
truck_002,184.03073978522303,5,10.141185352224467,77.15891828232301,2289.3823835815683,27.34571184875847,9.759266016605482,Normal
truck_003,136.08547766651512,1,-2.944151910146686,54.254270110649855,1222.041164328648,25.89413828930955,5.259162141018098,Overload
truck_001,199.01586899399337,5,-3.3498293111915745,69.47084281381004,1629.3616211139256,24.932568213316014,10.715784201842968,Normal
truck_002,221.77544120043993,6,8.863878816453619,69.28644368059199,1249.420194335126,27.022312750126474,10.810490179138698,Normal
truck_003,136.24200522228372,1,-3.960574326970552,52.47778011806423,2050.8726233411,28.225814742476516,5.490639600736712,Overload
truck_002,244.3978357867123,4,1.7890038508561208,68.88950682479074,1296.1378156616101,28.368899936363164,11.503655922567374,Normal
truck_002,303.53170867223514,1,-1.7200103802100553,46.3164329893723,2069.79187184887,26.55967188986107,13.807573239549924,Overload
truck_001,182.18674292023485,3,-0.6157202528391137,78.55191534914788,1604.2749501253281,24.092707494132195,9.751347142915447,Normal
truck_003,229.91030880225034,3,8.006513726938739,31.972547055748706,2016.2738909175496,23.433190453875056,9.203864007476668,Overload
truck_003,137.42689523053681,4,-1.5161332684349271,77.64683308921862,1699.088839376329,28.077471752114295,6.442939364106913,Normal
truck_001,142.43408545187262,5,2.9103033969803054,56.37132281367029,1917.2682783070372,27.75773656763379,8.151219910563555,Normal
truck_003,198.89220806272905,3,0.6770905721729008,41.54906177997389,1660.6165822413554,25.79487684212149,7.3219335668206185,Normal
truck_001,252.1569931105023,6,-1.4063378225951606,34.25259949543266,2365.6741128499675,24.08586171625694,12.797356268983371,Overload
truck_001,86.78971387908453,1,-0.05537851193645871,72.24499407635068,1734.3663060031986,26.08890412357814,4.829593434239433,Overload
truck_001,234.42088728243297,1,14.38824644670575,35.48800596206765,1988.0839974495507,24.951140385348168,11.951455348099845,Overload
truck_001,125.57547623456004,3,12.674193393215052,46.52146242697145,1597.0672355870063,25.692665442988417,6.844334285300034,Normal
truck_002,139.63863708992204,4,9.135544337708916,30.02251447405699,1401.1430595459813,23.220028561601257,5.74907881893702,Normal
truck_001,147.96521443761603,4,4.492617514996278,70.65022693815183,2166.8041835400636,26.512126186380513,8.28078463648002,Normal
truck_003,256.1799061537187,6,-3.858262878213703,51.87017168006192,2323.9268307539537,23.236061244011058,10.697682995126355,Overload
truck_003,164.0358355835486,5,13.677500350558098,38.96936629860503,1808.681770426071,23.249437154302353,6.6964141236721595,Normal
truck_002,199.29654770962938,6,14.03623570846478,58.34719626893002,2241.5019534240264,25.728439133803153,8.768547861572813,Normal
truck_003,248.53902710519904,4,5.644899776525982,27.544490708398932,1359.257584583133,23.861254172236357,10.260760559634559,Normal
truck_002,134.29319591968508,6,12.362845087550106,30.628987366843155,2031.1511426713973,28.02869173788866,6.422241425475381,Normal
truck_002,167.40003811882454,6,4.943495280168547,57.07083441207283,2242.685981374462,26.42365847983298,8.491561205677511,Normal
truck_003,381.69217890440547,3,13.817507126761296,69.61033302271264,2000.3658203890886,26.46311142027049,15.171384346083734,Overload
truck_002,255.46236511484594,2,7.099078453810817,39.08669321708717,2239.7264010331746,28.96002162415177,11.894143655236432,Overload
truck_001,275.74256712126555,4,8.010232955834315,65.91145187334709,2310.809797056854,25.629034078471925,13.388625808699281,Overload
truck_002,273.79453773784087,1,1.3439143353079714,72.13403753243426,1650.8067022580717,24.781215647361684,13.147421617319388,Overload
truck_003,88.44545804267729,5,2.608394084655954,52.90998329908861,1915.782569982506,26.27412133097284,4.069103925977458,Normal
truck_003,149.94585510252256,2,6.741234154023019,30.10666310856318,1971.0911627366277,27.556065967537194,6.727235527157818,Overload
truck_001,166.51997655482742,6,13.2847303190294,68.82597729917518,1330.7020102160777,23.89395113582117,8.557429362150758,Normal
truck_001,146.07665846927205,4,7.1581018558688925,65.8929956925277,2175.5828864593122,27.308738457358967,6.952835905575979,Normal
truck_003,247.8189993627669,5,12.960610978999739,34.608937794577955,2312.441453755568,23.361604341737365,10.254809589824012,Overload
truck_001,201.6745579562779,3,-2.9715834310156697,49.15230555117954,1508.1318812646095,24.709237411771536,9.750198753323199,Normal
truck_003,394.80102102065587,2,7.206675666218366,62.969040453391614,1527.1488008802405,25.48129460915211,15.15527052906387,Overload
truck_001,208.91982390641766,4,-1.371233046087461,51.50980302002361,2050.855514066919,23.641261538568465,10.26977248619342,Normal
truck_002,126.00328531437177,6,11.119850995503164,53.01359252937571,1252.095039425783,26.798908253564136,6.222741358568916,Normal
truck_003,106.43961787648027,6,11.383777188535802,73.05238780090447,1473.695726338719,24.27226903944936,4.031008178139789,Normal
truck_002,132.26982070803882,1,-0.26258882051035926,66.83153091463171,1529.7672426577633,27.93568591108207,6.0972813139285265,Overload
truck_003,290.88146166801164,2,10.333122704008119,28.982238077417463,1708.7337754959624,23.917902804971376,12.010598791497646,Overload
truck_001,245.47470655913244,1,-1.4310806954445576,38.73630716292776,1476.295402113444,24.237116987110557,12.842484939330186,Overload
truck_003,170.2529890348111,6,7.64030972040837,23.507276846513236,1370.1292722325222,24.64724152400075,6.7833651533917045,Normal
truck_003,287.15238918245825,1,8.848723026487393,79.4753596221313,1354.0731473449503,23.624657896305,12.341734648571126,Overload
truck_002,145.66587589418185,5,-3.411612620220268,25.13949497578583,2273.029049596942,24.151203948312457,8.046725593065045,Normal
truck_001,124.43277087454841,1,11.63726226502844,60.176156968037716,1283.917926851321,26.841009342968995,6.719876826723857,Overload
truck_002,225.63412281177548,3,5.659155731026706,39.460025186922536,1599.6022956698375,27.016921731189143,11.113743899841072,Normal
truck_003,189.1629635606288,6,6.245936317558197,77.45751707032281,1410.3635308291916,27.140029344923995,8.541717081830429,Normal
truck_001,110.9375177424202,2,-3.0664710070656076,47.02225617549111,2107.3959946742953,25.085429145433892,6.04573525808701,Overload
truck_003,364.19235854542836,6,14.849670043167503,75.62005807545772,1847.9485563366716,28.05219976625853,15.126133833753432,Overload
truck_001,85.11131305204728,6,-3.2175113576796677,65.31622522980848,1353.2561803622818,27.95640578151517,5.115149732552679,Normal
truck_002,114.25021227532746,1,-3.247145064723229,76.21746938186376,1864.5626888548516,24.83314586394814,5.911648247427763,Overload
truck_002,180.07959752953704,4,12.466733234476955,29.705852681126576,2143.5311481085137,26.4475242939066,9.366430486058029,Normal
truck_001,143.39744558302596,6,11.348994169823833,42.837397608594806,2253.5691845340834,28.2083401406447,8.692513156698093,Normal
truck_002,116.9225205051676,4,11.374700081485404,39.351678670784906,1227.4725899713444,23.922746898008185,5.69533659130607,Normal
truck_003,199.68795398775725,1,6.5032670099324985,48.761266408271105,1576.4732294329153,26.638225666600253,8.153196718453426,Overload
truck_001,220.32790590630177,6,11.586648102825674,39.05188687260422,2343.3570331215533,27.95120460449341,11.27503525301173,Normal
truck_001,168.15548608190852,4,1.2363226617051915,50.36851177041464,1727.4140263594923,23.633988105570463,8.410413067498377,Normal
truck_002,82.54160088862942,3,7.391759097956591,59.0120655438892,1382.4298237543778,23.368097762664007,4.003990073445873,Normal
truck_003,153.15215720524634,2,-3.8443887800726673,61.702113731513194,2380.4147103160963,24.435080625295555,6.301389467102327,Overload
truck_003,104.79563538898425,4,1.0655029513519114,26.062748660638803,2030.5936100329582,23.373750788780377,4.895557772044981,Normal
truck_003,157.49520605993328,5,7.47791672583277,51.6224878346991,1711.300060668446,23.784262260441196,6.746735258159363,Normal
truck_003,222.56214854821815,5,2.0847248088954906,51.5302773181184,1777.9618158418348,24.061322870863126,9.39741578585587,Normal
truck_001,256.262957913444,3,3.371612432478706,67.42026415160888,1898.5778757359667,27.085848963429466,13.231658723696079,Overload
truck_003,277.42771521179617,5,-4.757584507122134,34.472087455972485,2371.0485058920644,27.80922267129794,11.427378316092659,Normal
truck_001,73.60043453124138,3,4.087546691199218,70.66142496437695,1317.6990969410936,25.929446822130668,4.511598511444393,Normal
